run_label,query_index,tenant_id,query,reference_answer,audit_target,raw_ndcg,target_ndcg,credited_rank,credited_memory_id,credited_kind,credited_content,credited_query_view_text,credited_source,raw_support_rank,raw_support_memory_id,raw_support_content,expected_fixture_indexes,candidate_answers
locomo_lexical,5,locomo_conv-26,What is Caroline's identity?,Transgender woman,source_family,0.0,0.5,3,mem_e88468dcbf1be28f,observation,"On 8 May 2023, Caroline said that the transgender stories were so inspiring","what is Caroline identity
how does Caroline identify
Caroline (1:56 pm on 8 May, 2023): The transgender stories were so inspiring",eval_row_4:run_1773369174578_44929_69180c26:parser,,,,[4],"[""here's one- 'Embracing Identity' is all about finding comfort and love in being yourself"", ""it's so sweet to see your love for your family, Melanie"", ""love all the details and how you got the horse's grace and strength"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""the transgender stories were so inspiring"", ""the transgender stories were so inspiring!""]"
locomo_lexical,5,locomo_conv-26,What is Caroline's identity?,Transgender woman,canonical,0.0,0.5,3,mem_e88468dcbf1be28f,observation,"On 8 May 2023, Caroline said that the transgender stories were so inspiring","what is Caroline identity
how does Caroline identify
Caroline (1:56 pm on 8 May, 2023): The transgender stories were so inspiring",eval_row_4:run_1773369174578_44929_69180c26:parser,,,,[4],"[""here's one- 'Embracing Identity' is all about finding comfort and love in being yourself"", ""it's so sweet to see your love for your family, Melanie"", ""love all the details and how you got the horse's grace and strength"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""the transgender stories were so inspiring"", ""the transgender stories were so inspiring!""]"
locomo_lexical,12,locomo_conv-26,Where did Caroline move from 4 years ago?,Sweden,source_family,0.0,0.11100575998665047,45,mem_aa33ad0ff3622d0d,observation,"On 27 Jun 2023, Caroline said that thanks, Melanie! This necklace is super special to me - a gift from my grandma in my home country, Sweden. She gave it to me when I was young, and it stands for love, faith and strength. It's like a reminder of my roots and all the love and support I get from my family.","what does Caroline like
what does Caroline prefer
what does Caroline enjoy a reminder of my roots and all the love and support I get from my family
Caroline a reminder of my roots and all the love and support I get from my family",eval_row_60:run_1773369174578_44929_69180c26:parser,,,,"[47, 60]","[""I started playing acoustic guitar about five years ago"", ""A friend made it for my 18th birthday ten years ago"", ""5 years already"", ""Wishing you many happy years together!"", ""caroline, so glad you got the support!"", ""transitioning wasn't easy and acceptance wasn't either, but the help I got from friends,""]"
locomo_lexical,12,locomo_conv-26,Where did Caroline move from 4 years ago?,Sweden,canonical,0.0,0.1810425967800402,45,mem_aa33ad0ff3622d0d,observation,"On 27 Jun 2023, Caroline said that thanks, Melanie! This necklace is super special to me - a gift from my grandma in my home country, Sweden. She gave it to me when I was young, and it stands for love, faith and strength. It's like a reminder of my roots and all the love and support I get from my family.","what does Caroline like
what does Caroline prefer
what does Caroline enjoy a reminder of my roots and all the love and support I get from my family
Caroline a reminder of my roots and all the love and support I get from my family",eval_row_60:run_1773369174578_44929_69180c26:parser,,,,"[47, 60]","[""I started playing acoustic guitar about five years ago"", ""A friend made it for my 18th birthday ten years ago"", ""5 years already"", ""Wishing you many happy years together!"", ""caroline, so glad you got the support!"", ""transitioning wasn't easy and acceptance wasn't either, but the help I got from friends,""]"
locomo_lexical,15,locomo_conv-26,Would Caroline still want to pursue counseling as a career if she hadn't received support growing up?,Likely no,source_family,0.0,0.17723928678404774,10,mem_b91464a05f362e6f,event,"On 9 Jun 2023, Caroline said that thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy, but I feel it's important to help promote understanding and acceptance. I've been blessed with loads of love and support throughout this journey, and I want to pass it on to others. By sharing our stories, we can build a strong, supportive community of hope.","when did Caroline at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy
what event did Caroline attend at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy
Caroline at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy",eval_row_39:run_1773369174578_44929_69180c26:parser,,,,"[39, 72]","[""That's why I want to pass that same support to anyone who needs it"", ""Caroline is meeting so many cool people who are as passionate as I am"", ""So, I started looking into counseling and mental health career options, so I could"", ""I've been blessed with loads of love and support throughout this journey, and I"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""finding self-acceptance was a long process, but now I'm ready to offer love and""]"
locomo_lexical,15,locomo_conv-26,Would Caroline still want to pursue counseling as a career if she hadn't received support growing up?,Likely no,canonical,0.0,0.17723928678404774,10,mem_b91464a05f362e6f,event,"On 9 Jun 2023, Caroline said that thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy, but I feel it's important to help promote understanding and acceptance. I've been blessed with loads of love and support throughout this journey, and I want to pass it on to others. By sharing our stories, we can build a strong, supportive community of hope.","when did Caroline at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy
what event did Caroline attend at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy
Caroline at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy",eval_row_39:run_1773369174578_44929_69180c26:parser,,,,"[39, 72]","[""That's why I want to pass that same support to anyone who needs it"", ""Caroline is meeting so many cool people who are as passionate as I am"", ""So, I started looking into counseling and mental health career options, so I could"", ""I've been blessed with loads of love and support throughout this journey, and I"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""finding self-acceptance was a long process, but now I'm ready to offer love and""]"
locomo_lexical,19,locomo_conv-26,Where has Melanie camped?,"beach, mountains, forest",source_family,0.0,0.29769321486741446,7,mem_cf0b1333e36916b1,observation,"On 15 Jul 2023, Melanie said that yeah, Caroline, my family's been great - their love and support really helped me through tough times. It's awesome! We even went on another camping trip in the forest.","what does Melanie like
what does Melanie prefer
what does Melanie enjoy and support really helped me through tough times
Melanie and support really helped me through tough times",eval_row_166:run_1773369174578_44929_69180c26:parser,,,,"[63, 107, 166]","[""love the necklace, any special meaning to it"", ""Melanie love the self-acceptance and love theme"", ""Melanie would love to see another painting of yours"", ""we always look forward to our family camping trip"", ""Melanie had a quiet weekend after we went camping with my fam two weekends"", ""Melanie will always remember our camping trip last year when we saw the Perseid""]"
locomo_lexical,19,locomo_conv-26,Where has Melanie camped?,"beach, mountains, forest",canonical,0.0,0.3889580943680543,7,mem_cf0b1333e36916b1,observation,"On 15 Jul 2023, Melanie said that yeah, Caroline, my family's been great - their love and support really helped me through tough times. It's awesome! We even went on another camping trip in the forest.","what does Melanie like
what does Melanie prefer
what does Melanie enjoy and support really helped me through tough times
Melanie and support really helped me through tough times",eval_row_166:run_1773369174578_44929_69180c26:parser,,,,"[63, 107, 166]","[""love the necklace, any special meaning to it"", ""Melanie love the self-acceptance and love theme"", ""Melanie would love to see another painting of yours"", ""we always look forward to our family camping trip"", ""Melanie had a quiet weekend after we went camping with my fam two weekends"", ""Melanie will always remember our camping trip last year when we saw the Perseid""]"
locomo_lexical,20,locomo_conv-26,What do Melanie's kids like?,"dinosaurs, nature",source_family,0.0,0.2382201633078246,33,mem_efc712bec604b09f,observation,"Melanie said that it was an awesome time, Caroline! We explored nature, roasted marshmallows around the campfire and even went on a hike. The view from the top was amazing! The 2 younger kids love nature. It was so special having these moments together as a family - I'll never forget it!","who is connected to Melanie
what relationships does Melanie have
Melanie nature",eval_row_65:run_1773369174578_44929_69180c26:parser,,,,"[65, 97]","[""Melanie's kids are so excited about summer break"", ""it's like therapy for me, letting me express myself and get creative"", ""this pic's from last night - looks like everyone was having a blast"", ""Melanie is a fan of both classical like Bach and Mozart, as well as"", ""they're tough kids"", ""Melanie is lucky to have my husband and kids""]"
locomo_lexical,20,locomo_conv-26,What do Melanie's kids like?,"dinosaurs, nature",canonical,0.0,0.2382201633078246,33,mem_efc712bec604b09f,observation,"Melanie said that it was an awesome time, Caroline! We explored nature, roasted marshmallows around the campfire and even went on a hike. The view from the top was amazing! The 2 younger kids love nature. It was so special having these moments together as a family - I'll never forget it!","who is connected to Melanie
what relationships does Melanie have
Melanie nature",eval_row_65:run_1773369174578_44929_69180c26:parser,,,,"[65, 97]","[""Melanie's kids are so excited about summer break"", ""it's like therapy for me, letting me express myself and get creative"", ""this pic's from last night - looks like everyone was having a blast"", ""Melanie is a fan of both classical like Bach and Mozart, as well as"", ""they're tough kids"", ""Melanie is lucky to have my husband and kids""]"
