run_label,query_index,tenant_id,query,reference_answer,audit_target,raw_ndcg,target_ndcg,credited_rank,credited_memory_id,credited_kind,credited_content,credited_query_view_text,credited_source,raw_support_rank,raw_support_memory_id,raw_support_content,expected_fixture_indexes,candidate_answers
locomo_allminilm,3,locomo_conv-26,What fields would Caroline be likely to pursue in her educaton?,"Psychology, counseling certification",source_family,0.0,0.11444540197406203,40,mem_cacc4494db31c76c,event,"On 8 May 2023, Caroline said that gonna continue my edu and check out career options, which is pretty exciting!","when did Caroline at 1:56 pm on 8 May, 2023: Gonna continue my edu and check out career options, which is pretty exciting
what event did Caroline attend at 1:56 pm on 8 May, 2023: Gonna continue my edu and check out career options, which is pretty exciting
Caroline at 1:56 pm on 8 May, 2023: Gonna continue my edu and check out career options, which is pretty exciting",eval_row_8:run_1773379921635_58878_35fd7deb:parser,,,,"[8, 10]","[""Counselor"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""It also showed me that tough times don't last - hope and love exist"", ""Last Friday, I went to an LGBTQ+ counseling workshop and it was really enlightening""]"
locomo_allminilm,3,locomo_conv-26,What fields would Caroline be likely to pursue in her educaton?,"Psychology, counseling certification",canonical,0.0,0.18665241123894338,40,mem_cacc4494db31c76c,event,"On 8 May 2023, Caroline said that gonna continue my edu and check out career options, which is pretty exciting!","when did Caroline at 1:56 pm on 8 May, 2023: Gonna continue my edu and check out career options, which is pretty exciting
what event did Caroline attend at 1:56 pm on 8 May, 2023: Gonna continue my edu and check out career options, which is pretty exciting
Caroline at 1:56 pm on 8 May, 2023: Gonna continue my edu and check out career options, which is pretty exciting",eval_row_8:run_1773379921635_58878_35fd7deb:parser,,,,"[8, 10]","[""Counselor"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""It also showed me that tough times don't last - hope and love exist"", ""Last Friday, I went to an LGBTQ+ counseling workshop and it was really enlightening""]"
locomo_allminilm,5,locomo_conv-26,What is Caroline's identity?,Transgender woman,source_family,0.0,0.43067655807339306,4,mem_233cec25100953f5,observation,"On 8 May 2023, Caroline said that the transgender stories were so inspiring","what is Caroline identity
how does Caroline identify
Caroline (1:56 pm on 8 May, 2023): The transgender stories were so inspiring",eval_row_4:run_1773379921635_58878_35fd7deb:parser,,,,[4],"[""here's one- 'Embracing Identity' is all about finding comfort and love in being yourself"", ""it's so sweet to see your love for your family, Melanie"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""the transgender stories were so inspiring"", ""the transgender stories were so inspiring!"", ""Caroline went to a LGBTQ support group yesterday and it was so powerful""]"
locomo_allminilm,5,locomo_conv-26,What is Caroline's identity?,Transgender woman,canonical,0.0,0.43067655807339306,4,mem_233cec25100953f5,observation,"On 8 May 2023, Caroline said that the transgender stories were so inspiring","what is Caroline identity
how does Caroline identify
Caroline (1:56 pm on 8 May, 2023): The transgender stories were so inspiring",eval_row_4:run_1773379921635_58878_35fd7deb:parser,,,,[4],"[""here's one- 'Embracing Identity' is all about finding comfort and love in being yourself"", ""it's so sweet to see your love for your family, Melanie"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""the transgender stories were so inspiring"", ""the transgender stories were so inspiring!"", ""Caroline went to a LGBTQ support group yesterday and it was so powerful""]"
locomo_allminilm,12,locomo_conv-26,Where did Caroline move from 4 years ago?,Sweden,source_family,0.0,0.11683606360696919,37,mem_a0a8b72385717810,observation,"On 27 Jun 2023, Caroline said that thanks, Melanie! This necklace is super special to me - a gift from my grandma in my home country, Sweden. She gave it to me when I was young, and it stands for love, faith and strength. It's like a reminder of my roots and all the love and support I get from my family.","what does Caroline like
what does Caroline prefer
what does Caroline enjoy a reminder of my roots and all the love and support I get from my family
Caroline a reminder of my roots and all the love and support I get from my family",eval_row_60:run_1773379921635_58878_35fd7deb:parser,,,,"[47, 60]","[""I started playing acoustic guitar about five years ago"", ""A friend made it for my 18th birthday ten years ago"", ""Wishing you many happy years together!"", ""caroline, so glad you got the support!"", ""so glad you bonded over our love of nature"", ""Caroline went to a LGBTQ support group yesterday and it was so powerful""]"
locomo_allminilm,12,locomo_conv-26,Where did Caroline move from 4 years ago?,Sweden,canonical,0.0,0.1905514124267734,37,mem_a0a8b72385717810,observation,"On 27 Jun 2023, Caroline said that thanks, Melanie! This necklace is super special to me - a gift from my grandma in my home country, Sweden. She gave it to me when I was young, and it stands for love, faith and strength. It's like a reminder of my roots and all the love and support I get from my family.","what does Caroline like
what does Caroline prefer
what does Caroline enjoy a reminder of my roots and all the love and support I get from my family
Caroline a reminder of my roots and all the love and support I get from my family",eval_row_60:run_1773379921635_58878_35fd7deb:parser,,,,"[47, 60]","[""I started playing acoustic guitar about five years ago"", ""A friend made it for my 18th birthday ten years ago"", ""Wishing you many happy years together!"", ""caroline, so glad you got the support!"", ""so glad you bonded over our love of nature"", ""Caroline went to a LGBTQ support group yesterday and it was so powerful""]"
locomo_allminilm,15,locomo_conv-26,Would Caroline still want to pursue counseling as a career if she hadn't received support growing up?,Likely no,source_family,0.0,0.22639337185737665,38,mem_b76a4dc00f755d90,event,"On 9 Jun 2023, Caroline said that thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy, but I feel it's important to help promote understanding and acceptance. I've been blessed with loads of love and support throughout this journey, and I want to pass it on to others. By sharing our stories, we can build a strong, supportive community of hope.","when did Caroline at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy
what event did Caroline attend at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy
Caroline at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy",eval_row_39:run_1773379921635_58878_35fd7deb:parser,,,,"[39, 72]","[""That's why I want to pass that same support to anyone who needs it"", ""Caroline is truly grateful for all the support I've got from friends and mentors"", ""I've been blessed with loads of love and support throughout this journey, and I"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""Finding self-acceptance was a long process, but now I'm ready to offer love and""]"
locomo_allminilm,15,locomo_conv-26,Would Caroline still want to pursue counseling as a career if she hadn't received support growing up?,Likely no,canonical,0.0,0.22639337185737665,38,mem_b76a4dc00f755d90,event,"On 9 Jun 2023, Caroline said that thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy, but I feel it's important to help promote understanding and acceptance. I've been blessed with loads of love and support throughout this journey, and I want to pass it on to others. By sharing our stories, we can build a strong, supportive community of hope.","when did Caroline at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy
what event did Caroline attend at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy
Caroline at 7:55 pm on 9 June, 2023: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy",eval_row_39:run_1773379921635_58878_35fd7deb:parser,,,,"[39, 72]","[""That's why I want to pass that same support to anyone who needs it"", ""Caroline is truly grateful for all the support I've got from friends and mentors"", ""I've been blessed with loads of love and support throughout this journey, and I"", ""love and acceptance should be everyone's right, and I want them to experience it"", ""Finding self-acceptance was a long process, but now I'm ready to offer love and""]"
locomo_allminilm,16,locomo_conv-26,What activities does Melanie partake in?,"pottery, camping, painting, swimming",source_family,0.0,0.2757731290758006,7,mem_0f2dd95f21bcc174,observation,"On 3 Jul 2023, Melanie said that it's like therapy for me, letting me express myself and get creative","what does Melanie like
what does Melanie prefer
what does Melanie enjoy therapy for me
Melanie therapy for me",eval_row_79:run_1773379921635_58878_35fd7deb:parser,,,,"[11, 17, 79, 174]","[""love seeing your dedication to helping others"", ""love and acceptance really can be found everywhere"", ""love the necklace, any special meaning to it"", ""painting landscapes and still life is my favorite!"", ""it reminds me why I love being a mom"", ""biking sounds like a great way to get out in nature""]"
locomo_allminilm,16,locomo_conv-26,What activities does Melanie partake in?,"pottery, camping, painting, swimming",canonical,0.0,0.2757731290758006,7,mem_0f2dd95f21bcc174,observation,"On 3 Jul 2023, Melanie said that it's like therapy for me, letting me express myself and get creative","what does Melanie like
what does Melanie prefer
what does Melanie enjoy therapy for me
Melanie therapy for me",eval_row_79:run_1773379921635_58878_35fd7deb:parser,,,,"[11, 17, 79, 174]","[""love seeing your dedication to helping others"", ""love and acceptance really can be found everywhere"", ""love the necklace, any special meaning to it"", ""painting landscapes and still life is my favorite!"", ""it reminds me why I love being a mom"", ""biking sounds like a great way to get out in nature""]"
